,sID,buy_date,buy_price,sell_date,sell_price,season,A1,A2,A3,A4,A5,A6,A7,A8,A9,industry,B1,B2,B3,B4,B5,B6,B7,B8,B9,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,avg,EPS,profit
7303,2929,2017-10-02,107.0,2017-12-29,108.5,2017_Q4,0.0,15.96,25.89,13.56,19.71,32.26,3.52,81.32,20.7,貿易百貨,2.69,2.67,0.38,4211484,38.35,0.62,0,0.0,33.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.38,3.87,12.95,95.25,0.19,109.46774193548387,11.74,1.014018691588785
7304,2936,2017-10-02,35.8,2017-12-29,32.0,2017_Q4,0.0,5.37,10.65,0.55,2.45,3.49,-3.62,-257.84,-5.18,貿易百貨,1.94,0.5,-0.29,2414653,49.61,0.98,0,0.0,-27.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.43,-2.36,-45.44,-173.58,0.1,32.454838752746575,0.35,0.893854748603352
7305,3002,2017-10-02,13.65,2017-12-29,13.0,2017_Q4,0.0,1.75,2.3,4.16,4.93,7.06,1.43,304.52,15.73,電腦及週邊設備業,8.23,7.57,0.54,1324899,23.96,0.32,0,0.0,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.92,64.49,-10.03,-554.8,0.15,13.518548427089566,0.73,0.9523809523809523
7306,3003,2017-10-02,70.8,2017-12-29,63.5,2017_Q4,0.0,11.37,15.4,8.44,21.04,32.96,3.08,105.72,25.74,電子零組件業,4.19,3.24,0.68,3460748,26.21,0.36,0,0.0,45.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97,10.82,22.96,42.67,0.05,69.92903241803569,3.19,0.8968926553672317
7307,3004,2017-10-02,47.0,2017-12-29,50.6,2017_Q4,0.0,6.28,16.16,4.82,14.11,19.62,1.6,99.49,18.4,鋼鐵工業,1.18,0.67,0.32,141598,61.15,1.57,0,0.0,10.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85,6.72,-10.82,-12.43,0.05,48.624193314583074,3.51,1.0765957446808512
7308,3005,2017-10-02,41.6,2017-12-29,44.2,2017_Q4,0.0,9.75,16.72,7.95,11.32,15.77,1.62,66.5,9.55,電腦及週邊設備業,1.84,1.35,0.19,7287500,41.73,0.72,0,0.0,15.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,8.77,14.0,-0.42,0.0,42.13145151445943,3.34,1.0625
7309,3006,2017-10-02,42.6,2017-12-29,42.75,2017_Q4,0.0,7.61,10.2,9.16,6.99,8.71,2.53,129.97,9.39,半導體業,3.52,2.02,0.39,6086994,25.44,0.34,0,0.0,38.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28,12.43,136.28,140.47,0.04,45.358064343852384,3.09,1.0035211267605633
7310,3008,2017-10-02,5455.0,2017-12-29,4020.0,2017_Q4,0.0,27.69,34.73,24.39,60.41,197.14,7.41,98.39,69.09,光電業,3.76,3.65,1.35,64726691,20.28,0.25,0,0.0,134.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.24,9.88,14.97,9.56,0.19,5162.822580645161,191.77,0.7369385884509624
7311,3010,2017-10-02,50.5,2017-12-29,55.8,2017_Q4,0.0,5.34,12.33,5.89,3.4,3.74,-0.86,-61.45,-2.08,電子通路業,1.7,1.37,-0.08,8162798,56.68,1.31,0,0.0,-5.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26,8.53,1.42,122.41,0.1,54.453225658785904,5.78,1.1049504950495048
7312,3011,2017-10-02,7.64,2017-12-29,7.13,2017_Q4,0.0,-5.0,-7.51,-5.4,-8.19,-9.62,-0.52,43.5,-3.34,電子零組件業,2.14,1.59,-0.07,604858,33.39,0.5,0,0.0,-6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.2,-37.08,937.39,50.53,-0.1,7.542580666080598,-0.91,0.9332460732984293
7313,3013,2017-10-02,19.05,2017-12-29,22.35,2017_Q4,0.0,7.07,12.24,5.65,6.63,7.68,2.19,118.77,8.39,電腦及週邊設備業,1.7,1.24,0.22,1179611,42.22,0.73,0,0.0,19.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,13.23,22.91,29.6,0.09,19.79435490023705,1.25,1.173228346456693
7314,3014,2017-10-02,33.55,2017-12-29,35.55,2017_Q4,0.0,10.04,12.75,8.06,15.5,31.49,3.6,140.78,23.64,半導體業,3.93,3.57,0.75,2697491,21.22,0.27,0,0.0,66.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,1.47,12.07,9.1,0.04,35.620161241100675,2.42,1.059612518628912
7315,3015,2017-10-02,23.2,2017-12-29,24.1,2017_Q4,0.0,-1.46,-2.43,2.25,-1.42,-1.58,-0.48,134.13,-1.46,電子零組件業,1.73,1.33,-0.05,3994800,39.72,0.66,0,0.0,-4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,-5.95,-297.85,-729.53,-0.04,24.132258107585287,1.63,1.038793103448276
7316,3016,2017-10-02,24.0,2017-12-29,32.5,2017_Q4,0.0,4.61,6.29,4.35,6.62,7.69,1.02,76.19,5.08,半導體業,2.48,2.14,0.15,1688210,26.74,0.36,0,0.0,13.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.26,19.78,706.08,4145.03,0.37,31.35483870967742,0.74,1.3541666666666667
7317,3017,2017-10-02,26.3,2017-12-29,32.4,2017_Q4,0.0,4.09,13.07,3.36,4.26,4.85,1.62,156.53,8.31,電腦及週邊設備業,1.32,0.99,0.12,4856209,68.72,2.2,0,0.0,9.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,2.28,-19.68,191.96,0.02,30.066129161465554,2.49,1.2319391634980987
7318,3018,2017-10-02,57.0,2017-12-29,81.2,2017_Q4,0.0,1.76,3.31,3.19,1.9,2.09,2.64,586.62,11.12,其他電子業,2.07,2.03,0.27,683999,46.81,0.88,0,0.0,22.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9,-12.26,-15.47,263.89,0.05,70.65967713632891,0.84,1.424561403508772
7319,3019,2017-10-02,116.0,2017-12-29,96.1,2017_Q4,0.0,6.13,8.19,4.53,6.65,8.15,2.79,185.14,12.9,光電業,3.19,2.61,0.47,10740649,25.17,0.34,0,0.0,45.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.13,4.17,18.11,-28.73,-0.03,115.01451615364321,2.19,0.8284482758620689
7320,3021,2017-10-02,18.25,2017-12-29,14.6,2017_Q4,0.0,8.11,14.03,5.51,7.92,10.47,0.43,20.29,3.09,電子零組件業,1.92,1.45,0.04,775894,42.22,0.73,0,0.0,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36,9.78,34.93,150.45,0.07,15.605645272039599,1.14,0.7999999999999999
7321,3022,2017-10-02,43.2,2017-12-29,39.3,2017_Q4,0.0,8.65,12.76,8.02,14.24,21.07,3.65,171.46,26.85,電腦及週邊設備業,2.49,2.21,0.57,4440721,32.24,0.48,0,0.0,45.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.79,-9.79,-26.5,-30.93,-0.03,41.6564516252087,2.8,0.9097222222222221
7322,3023,2017-10-02,80.5,2017-12-29,86.3,2017_Q4,0.0,11.13,22.13,10.37,10.67,14.24,1.64,55.44,9.31,電子零組件業,1.78,1.28,0.14,4243090,49.71,0.99,0,0.0,12.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.94,1.05,-1.77,48.05,0.13,84.50806525445753,5.36,1.0720496894409937
7323,3025,2017-10-02,20.45,2017-12-29,19.8,2017_Q4,0.0,2.18,2.69,1.52,3.93,7.21,-1.01,-185.69,-6.61,通信網路業,5.64,4.12,-0.31,584069,19.2,0.24,0,0.0,-21.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25,3.58,-20.34,-64.62,0.0,19.663709702030307,0.22,0.9682151589242054
7324,3026,2017-10-02,41.35,2017-12-29,112.0,2017_Q4,0.0,7.41,10.62,6.08,6.74,8.27,3.26,179.07,12.8,電子零組件業,2.48,1.84,0.46,5105391,30.21,0.43,0,0.0,43.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.77,-0.44,100.29,122.38,-0.03,74.81909089521928,4.37,2.7085852478839176
7325,3027,2017-10-02,11.15,2017-12-29,10.15,2017_Q4,0.0,-12.45,-20.37,-9.81,-32.66,-46.02,4.38,-154.5,52.62,通信網路業,1.89,1.67,0.57,638348,38.87,0.64,0,0.0,49.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.68,-30.07,1069.48,887.07,-0.16,11.324032245143766,-2.31,0.9103139013452914
7326,3028,2017-10-02,18.35,2017-12-29,20.05,2017_Q4,0.0,3.27,10.17,3.12,1.78,1.88,-1.74,-196.39,-2.94,電子通路業,1.41,0.86,-0.1,4137751,67.9,2.12,0,0.0,-9.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,23.84,42.65,982.13,0.18,19.451612810934748,2.02,1.0926430517711172
7327,3029,2017-10-02,19.1,2017-12-29,20.05,2017_Q4,0.0,6.49,11.21,5.51,3.93,4.36,2.75,165.48,7.22,資訊服務業,2.11,1.79,0.26,1676091,42.16,0.73,0,0.0,25.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77,0.59,-9.08,-14.63,0.05,19.495161241100682,1.58,1.0497382198952878
7328,3030,2017-10-02,42.8,2017-12-29,44.75,2017_Q4,0.0,12.5,15.13,10.05,21.04,44.74,1.05,32.79,8.38,其他電子業,4.08,3.2,0.26,2888233,17.37,0.21,0,0.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.35,16.18,39.1,51.29,0.05,41.52258079282699,2.51,1.0455607476635516
7329,3032,2017-10-02,41.3,2017-12-29,38.8,2017_Q4,0.0,5.17,11.9,4.04,5.48,6.63,1.4,105.2,7.03,電子零組件業,1.69,1.34,0.12,2450336,56.59,1.3,0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.51,20.72,-24.86,-37.94,0.06,39.96129042102445,2.13,0.9394673123486683
7330,3033,2017-10-02,16.7,2017-12-29,19.15,2017_Q4,0.0,4.32,16.91,3.07,1.76,1.86,-0.09,-7.82,0.47,電子通路業,1.35,0.68,0.0,5388809,74.44,2.91,0,0.0,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,18.72,45.98,53.69,0.06,18.300806383932787,1.87,1.1467065868263473
7331,3034,2017-10-02,114.5,2017-12-29,113.5,2017_Q4,0.0,14.08,20.14,12.19,12.23,17.17,2.66,76.15,10.54,半導體業,2.91,2.49,0.37,22613332,30.1,0.43,0,0.0,35.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,3.12,1.97,-1.13,-0.02,114.72580645161291,8.25,0.9912663755458515
7332,3035,2017-10-02,42.15,2017-12-29,57.9,2017_Q4,0.0,4.54,5.69,12.64,5.89,11.68,4.79,402.72,25.2,半導體業,3.3,2.98,0.94,3119776,20.27,0.25,0,0.0,90.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,-16.81,-10.32,207.76,0.1,53.166128958425205,3.37,1.3736654804270463
7333,3036,2017-10-02,48.05,2017-12-29,45.2,2017_Q4,0.0,5.21,19.51,3.69,2.07,2.16,-0.36,-24.77,0.01,電子通路業,1.34,0.71,-0.02,17902890,73.28,2.74,0,0.0,-1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,31.41,59.24,4.78,0.22,46.976612829392955,4.89,0.9406867845993757
7334,3037,2017-10-02,16.6,2017-12-29,16.3,2017_Q4,0.0,-0.01,-0.02,0.69,-0.02,-0.02,1.42,-55521.7,9.91,電子零組件業,1.28,1.07,0.16,10357382,55.24,1.23,0,0.0,9.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,3.76,-103.01,-188.03,0.08,16.7217741627847,0.28,0.9819277108433735
7335,3038,2017-10-02,9.72,2017-12-29,10.0,2017_Q4,0.0,2.96,5.45,1.59,3.48,4.19,-0.7,-93.91,-3.07,光電業,2.56,1.87,-0.09,1770538,45.76,0.84,0,0.0,-6.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.03,-5.47,-43.32,-62.89,0.02,9.982419352377617,0.33,1.02880658436214
7336,3040,2017-10-02,39.3,2017-12-29,47.65,2017_Q4,0.0,2.6,2.77,37.64,28.44,77.2,-0.08,-11.44,32.2,其他,14.9,14.73,-0.08,1126586,6.29,0.07,0,0.0,-4.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.13,-14.18,-22.34,908.72,0.26,42.602419391755134,11.03,1.212468193384224
7337,3041,2017-10-02,19.45,2017-12-29,16.95,2017_Q4,0.0,-12.14,-14.45,-8.52,-19.93,-27.93,-3.55,122.97,-25.38,半導體業,4.88,4.17,-0.94,3206739,15.97,0.19,0,0.0,-93.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.15,-6.28,68.08,-22.35,-0.09,18.120967834226548,-1.6,0.87146529562982
7338,3042,2017-10-02,39.85,2017-12-29,39.75,2017_Q4,0.0,5.98,8.75,6.73,9.13,12.16,2.94,207.4,21.57,電子零組件業,3.51,2.85,0.73,5706390,31.62,0.46,0,0.0,39.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.23,-8.88,-28.03,-203.2,-0.1,39.97096775424096,3.07,0.9974905897114178
7339,3044,2017-10-02,106.0,2017-12-29,93.0,2017_Q4,0.0,6.84,15.63,6.54,10.47,12.81,1.74,96.57,10.89,電子零組件業,1.39,1.25,0.12,14742184,56.26,1.29,0,0.0,11.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,5.3,30.06,122.95,0.11,102.70967766546434,8.21,0.8773584905660378
7340,3045,2017-10-02,108.5,2017-12-29,107.5,2017_Q4,0.0,12.36,29.14,9.77,16.29,23.44,4.96,158.81,29.17,通信網路業,0.57,0.5,0.54,-24127969,57.6,1.36,0,0.0,34.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.02,0.45,-4.63,-6.85,0.02,107.36290322580645,5.06,0.9907834101382489
7341,3046,2017-10-02,4.12,2017-12-29,16.5,2017_Q4,0.0,-9.57,-18.56,-7.91,-10.88,-16.08,-3.05,123.67,-12.5,電腦及週邊設備業,1.71,1.41,-0.28,464357,48.43,0.94,0,0.0,-24.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.61,18.97,-55.32,-61.07,0.06,7.769999927944608,-3.09,4.004854368932039
7342,3047,2017-10-02,10.3,2017-12-29,9.73,2017_Q4,0.0,-0.49,-1.41,-2.15,-0.55,-0.74,-1.12,907.73,-4.39,通信網路業,1.38,0.86,-0.1,1025413,65.51,1.9,0,0.0,-6.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.74,8.24,-134.34,-438.39,0.03,10.108709673727713,-0.99,0.9446601941747572
7343,3048,2017-10-02,15.7,2017-12-29,18.95,2017_Q4,0.0,6.21,27.86,2.39,1.2,1.24,-0.46,-30.71,0.28,電子通路業,1.31,0.55,-0.03,3190207,77.72,3.49,0,0.0,-2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.34,42.05,2.42,-0.07,17.425806491605698,1.6,1.2070063694267517
7344,3049,2017-10-02,11.35,2017-12-29,9.0,2017_Q4,0.0,0.46,1.12,0.79,2.98,3.43,2.26,1986.02,66.16,光電業,0.64,0.54,0.64,-915770,58.94,1.44,0,0.0,15.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,-0.53,-123.76,-130.06,-0.03,10.251612863233012,0.19,0.7929515418502203
7345,3050,2017-10-02,10.75,2017-12-29,11.4,2017_Q4,0.0,0.54,0.71,4.32,1.98,2.82,0.77,565.61,11.63,光電業,3.09,2.97,0.21,893854,23.46,0.31,0,0.0,13.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-14.01,-87.01,-32.28,0.0,11.385483880196848,0.86,1.0604651162790697
7346,3052,2017-10-02,8.47,2017-12-29,8.69,2017_Q4,0.0,2.93,8.62,2.28,6.88,7.76,1.61,219.48,16.81,建材營造,1.57,1.24,0.11,3180189,65.97,1.94,0,0.0,9.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77,35.11,497.64,415.61,0.01,8.451612903225808,0.99,1.0259740259740258
7347,3054,2017-10-02,20.05,2017-12-29,18.4,2017_Q4,0.0,-8.0,-8.37,4.9,-36.87,-32.13,1.44,-74.8,22.52,半導體業,14.35,13.77,1.43,897498,4.44,0.05,0,0.0,134.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,7.77,485.72,-83.3,-0.07,18.620161364155432,0.69,0.9177057356608478
7348,3055,2017-10-02,22.0,2017-12-29,25.05,2017_Q4,0.0,1.44,2.09,0.99,1.99,2.55,1.49,440.51,11.36,電子通路業,2.73,2.69,0.24,1709105,31.46,0.46,0,0.0,20.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.32,-24.56,-69.13,-89.82,-0.11,20.863709726641254,0.39,1.1386363636363637
7349,3056,2017-10-02,18.05,2017-12-29,19.15,2017_Q4,0.0,8.12,17.03,7.92,27.07,40.39,-2.67,-118.28,-29.46,建材營造,1.83,0.49,-0.18,4541913,52.29,1.1,0,0.0,-18.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74,-31.32,-14.89,-25.63,0.25,18.433064583809145,3.23,1.0609418282548475
7350,3057,2017-10-02,12.3,2017-12-29,11.05,2017_Q4,0.0,-19.29,-34.14,-24.08,-23.6,-37.27,-4.7,108.69,-26.33,電腦及週邊設備業,1.73,1.06,-0.51,677756,43.49,0.77,0,0.0,-48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.21,-31.42,123.97,74.71,-0.19,11.743548393249512,-3.73,0.8983739837398375
7351,3058,2017-10-02,9.86,2017-12-29,8.91,2017_Q4,0.0,-1.79,-3.68,-0.71,-1.76,-2.01,0.7,-160.67,3.03,電子零組件業,1.35,0.98,0.07,776395,51.25,1.05,0,0.0,5.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.37,-2.71,-244.29,78.75,-0.04,9.349032248220135,-0.21,0.9036511156186613
7352,3059,2017-10-02,28.7,2017-12-29,31.5,2017_Q4,0.0,1.06,1.68,0.33,1.51,1.75,1.36,515.08,8.24,光電業,2.03,1.79,0.16,5170610,36.97,0.59,0,0.0,14.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01,-8.85,248.45,-18.03,-0.01,29.35322567724413,0.05,1.0975609756097562
7353,3060,2017-10-02,27.7,2017-12-29,26.9,2017_Q4,0.0,-1.04,-1.79,0.55,-0.98,-1.07,0.17,-68.88,0.66,電腦及週邊設備業,1.9,1.37,0.02,2177523,41.9,0.72,0,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.65,-8.38,-125.21,244.22,-0.11,28.308333467554164,0.34,0.9711191335740071
7354,3062,2017-10-02,18.75,2017-12-29,18.15,2017_Q4,0.0,1.13,1.62,1.71,0.97,1.05,-1.9,-701.75,-6.32,通信網路業,2.38,1.94,-0.27,3204392,30.35,0.44,0,0.0,-26.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.88,-9.68,-57.42,-76.8,-0.07,18.379838635844568,0.43,0.968
7355,3090,2017-10-02,27.9,2017-12-29,35.5,2017_Q4,0.0,9.2,19.45,8.28,8.1,9.79,2.32,99.52,9.4,電子零組件業,1.96,1.43,0.21,3057004,52.72,1.11,0,0.0,17.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.71,-2.32,41.2,47.87,0.03,31.312096688055224,3.46,1.2724014336917564
7356,3094,2017-10-02,22.75,2017-12-29,25.95,2017_Q4,0.0,4.21,4.44,4.04,17.35,54.83,0.87,83.97,19.32,半導體業,20.17,19.39,0.94,909806,5.19,0.05,0,0.0,68.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.68,-1.66,-8.57,-19.38,-0.03,24.012903428846787,0.62,1.1406593406593406
7357,3130,2017-10-02,151.5,2017-12-29,163.0,2017_Q4,0.0,15.29,23.35,13.71,23.26,238.53,4.78,124.11,31.59,資訊服務業,2.63,2.63,0.55,1304052,34.52,0.53,0,0.0,54.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.45,5.86,5.67,-20.27,0.02,155.76612903225808,9.51,1.0759075907590758
7358,3149,2017-10-02,23.05,2017-12-29,19.3,2017_Q4,0.0,-9.4,-32.73,0.34,-13.92,-13.36,-1.86,84.32,-10.52,光電業,0.87,0.78,-0.16,-341287,71.27,2.48,0,0.0,-11.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.89,41.51,-67.49,-110.97,-0.12,21.593548436318674,0.0,0.8373101952277657
7359,3164,2017-10-02,24.0,2017-12-29,23.0,2017_Q4,0.0,1.78,1.95,3.1,4.82,11.54,1.34,290.71,16.71,生技醫療業,4.37,3.81,0.65,404133,8.63,0.09,0,0.0,59.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12,2.25,-247.33,-125.19,0.07,23.86935474026588,0.51,0.9583333333333334
7360,3167,2017-10-02,43.95,2017-12-29,51.9,2017_Q4,0.0,9.92,27.27,8.09,13.75,19.09,-0.33,-11.74,0.3,電機機械,1.76,1.26,-0.02,1876228,63.63,1.75,0,0.0,-1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,75.54,107.16,170.84,0.32,48.01935503559728,4.32,1.1808873720136517
7361,3189,2017-10-02,73.6,2017-12-29,54.2,2017_Q4,0.0,0.94,1.33,0.8,1.79,2.2,3.59,1503.57,29.06,半導體業,1.78,1.58,0.57,8236515,29.24,0.41,0,0.0,48.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.55,-3.58,-84.58,-87.12,0.02,68.26612884767593,1.1,0.736413043478261
7362,3209,2017-10-02,21.7,2017-12-29,20.1,2017_Q4,0.0,2.95,12.37,2.57,1.02,1.07,-1.48,-202.7,-1.34,電子通路業,1.69,0.77,-0.11,4288925,76.15,3.19,0,0.0,-7.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.08,12.73,-15.04,-3.64,-0.02,21.212903268875614,1.89,0.9262672811059909
7363,3231,2017-10-02,24.95,2017-12-29,23.95,2017_Q4,0.0,1.81,8.9,1.43,0.71,0.74,-1.08,-222.17,-1.13,電腦及週邊設備業,1.06,0.7,-0.05,16013988,79.67,3.92,0,0.0,-5.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.28,26.7,-1.63,-181.77,0.16,24.337096829568186,1.45,0.9599198396793587
7364,3257,2017-10-02,59.3,2017-12-29,47.9,2017_Q4,0.0,5.3,5.79,4.0,12.27,22.72,2.72,206.17,26.31,半導體業,8.72,7.08,1.32,1126477,8.44,0.09,0,0.0,129.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,-9.8,-25.4,-53.71,-0.01,52.524193732969216,1.01,0.8077571669477235
7365,3266,2017-10-02,11.55,2017-12-29,11.3,2017_Q4,0.0,-1.29,-2.22,-0.47,-8.59,-9.44,-0.89,271.55,-17.59,建材營造,2.43,0.55,-0.1,4822405,41.96,0.72,0,0.0,-8.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.78,-1.37,740.65,-84.83,0.04,11.521774307374029,0.08,0.9783549783549783
7366,3296,2017-10-02,19.7,2017-12-29,15.65,2017_Q4,0.0,2.33,3.44,0.1,1.85,2.21,-0.05,-8.52,0.19,電子零組件業,2.73,2.37,-0.01,1222816,32.15,0.47,0,0.0,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.1,-1.22,-49.06,-194.74,-0.13,17.508064531510875,0.02,0.7944162436548223
7367,3305,2017-10-02,25.95,2017-12-29,26.35,2017_Q4,0.0,2.86,5.07,1.39,3.62,4.12,-0.25,-35.0,0.11,其他電子業,2.25,1.5,-0.03,2587475,43.5,0.77,0,0.0,-2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.17,9.4,-51.0,-128.35,0.03,26.558871053880264,0.77,1.0154142581888248
7368,3308,2017-10-02,8.14,2017-12-29,8.44,2017_Q4,0.0,-1.91,-4.23,-2.35,-4.6,-5.24,-1.02,224.31,-9.54,電子零組件業,2.05,1.7,-0.12,871030,54.99,1.22,0,0.0,-7.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.41,-16.36,-4.62,224.54,-0.08,8.198064573349491,-0.57,1.0368550368550367
7369,3311,2017-10-02,20.4,2017-12-29,18.7,2017_Q4,0.0,-2.61,-3.34,-1.47,-5.56,-6.41,-0.69,121.65,-5.82,通信網路業,4.28,4.16,-0.16,3104300,21.83,0.28,0,0.0,-14.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.52,-4.3,-34.7,-60.71,-0.23,19.15080645776564,-0.46,0.9166666666666667
7370,3312,2017-10-02,6.15,2017-12-29,6.91,2017_Q4,0.0,1.37,4.03,-6.81,0.52,0.55,1.09,314.7,1.81,電子通路業,1.54,1.27,0.07,1125183,65.95,1.94,0,0.0,6.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.88,2.78,-59.96,-1120.98,0.01,6.661774220005157,-2.22,1.1235772357723577
7371,3321,2017-10-02,15.3,2017-12-29,18.25,2017_Q4,0.0,-4.69,-18.76,-7.05,-6.33,-6.79,-0.36,28.83,-0.99,電子零組件業,1.37,1.18,-0.04,529937,74.98,3.0,0,0.0,-1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.68,11.24,-24.5,-12.7,0.14,15.06935485716789,-2.86,1.1928104575163399
7372,3338,2017-10-02,27.3,2017-12-29,29.2,2017_Q4,0.0,5.13,13.34,1.36,4.3,5.59,0.56,44.09,2.37,電子零組件業,1.36,1.14,0.04,566731,61.53,1.6,0,0.0,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.7,6.46,-28.6,-81.37,-0.01,29.61935483255694,0.49,1.0695970695970696
7373,3346,2017-10-02,86.8,2017-12-29,70.1,2017_Q4,0.0,6.93,21.17,6.68,7.35,9.11,-0.6,-31.21,-1.26,汽車工業,1.77,1.29,-0.04,1670146,67.27,2.06,0,0.0,-3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42,14.02,10.31,132.42,0.26,75.45161278017106,3.69,0.8076036866359446
7374,3356,2017-10-02,40.8,2017-12-29,39.05,2017_Q4,0.0,-3.8,-6.3,-7.11,-6.01,-9.31,-2.14,250.37,-13.18,光電業,2.25,1.41,-0.24,1247817,39.67,0.66,0,0.0,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.58,-16.68,-143.62,-297.74,-0.18,39.471773947438884,-1.98,0.9571078431372549
7375,3376,2017-10-02,83.5,2017-12-29,75.0,2017_Q4,0.0,8.09,10.91,4.53,15.13,20.35,2.56,126.35,24.28,電子零組件業,2.28,2.05,0.42,5064114,25.83,0.35,0,0.0,39.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,6.8,-11.15,-19.38,0.0,79.93064523512318,4.08,0.8982035928143712
